947,24411
948,24747
949,27190
950,23890
951,24915
952,23860
953,24164
954,24471
955,26218
956,23640
957,24023
958,23609
959,23913
960,24221
961,24525
962,24191
963,24494
964,24803
965,24384
966,23970
967,22910
968,23940
969,24966
970,24552
971,24855
972,24522
973,24108
974,24439
975,25983
976,24725
977,25356
978,27830
979,25040
980,25318
981,24309
982,25915
983,26128
984,25912
985,26697
986,27040
987,25499
988,25442
989,24439
990,24332
991,26885
992,24171
993,25168
994,24707
995,24867
996,28566
997,27411
998,24624
999,24590
1000,24740
1001,25865
1002,25539
1003,26005
1004,25498
1005,25744
1006,24551
1007,25727
1008,24893
1009,25749
1010,26900
1011,25225
1012,26106
1013,25180
1014,24950
1015,26328
1016,24975
1017,24522
1018,25915
1019,23872
1020,25394
1021,28461
1022,25835
1023,24507
1024,28477
1025,28644
1026,25667
1027,26960
1028,24002
1029,25038
1030,25576
1031,25914
1032,27787
1033,26055
1034,24740
1035,24544
1036,24572
1037,24820
1038,24058
1039,25211
1040,24271
1041,24424
1042,25745
1043,25823
1044,24093
1045,24945
1046,25537
1047,26952
1048,23183
1049,24549
1050,24214
1051,25754
1052,25135
1053,27467
1054,27060
1055,24648
1056,23274
1057,26336
1058,25136
1059,27150
1060,25484
1061,27491
1062,24544
1063,24437
1064,24670
1065,24730
1066,26569
1067,25434
1068,25750
1069,25597
1070,23654
1071,28446
1072,25907
1073,25519
1074,25236
1075,25238
1076,24922
1077,27622
1078,25319
1079,24915
1080,24344
1081,24140
1082,24829
1083,27015
1084,25609
1085,24660
1086,24908
1087,24539
1088,25702
1089,28667
1090,26110
1091,25261
1092,24409
1093,24867
1094,25013
1095,27867
1096,25055
1097,25489
1098,24471
1099,27805
1100,24359
1101,28968
1102,25940
1103,24276
1104,26195
1105,25482
1106,24619
1107,26822
1108,26456
1109,25800
1110,26053
1111,24712
1112,23757
1113,28869
1114,25254
1115,26166
1116,24669
1117,24910
1118,24834
1119,28246
1120,25226
1121,24452
1122,24659
1123,24070
1124,23872
1125,28616
1126,25617
1127,25877
1128,23234
1129,29471
1130,24519
1131,27820
1132,25772
1133,26068
1134,24617
1135,25664
1136,25595
1137,28399
1138,25171
1139,24687
1140,24597
1141,24940
1142,25556
1143,27358
1144,26198
1145,26426
1146,24795
1147,24512
1148,24221
1149,28346
1150,25461
1151,24803
1152,24612
1153,26168
1154,25524
1155,28744
1156,26298
1157,24213
1158,28436
1159,26276
1160,23534
1161,27451
1162,24745
1163,24822
1164,25220
1165,27178
1166,24800
1167,28406
1168,24800
1169,24644
1170,25629
1171,26840
1172,25550
1173,28072
1174,25038
1175,25396
1176,24374
1177,25893
1178,25198
1179,27364
1180,24336
1181,24421
1182,24765
1183,24695
1184,25817
1185,25778
1186,24664
1187,24765
1188,25862
1189,24274
1190,23932
1191,25078
1192,25184
1193,24985
1194,23369
1195,27591
1196,26000
1197,23993
1198,24291
1199,26371
1200,24727
1201,25151
1202,24397
1203,25579
1204,25374
1205,26666
1206,25025
1207,25216
1208,24055
1209,25860
1210,25246
1211,26742
1212,24582
1213,24589
1214,24561
1215,25339
1216,28943
1217,26351
1218,23514
1219,24987
1220,24459
1221,25236
1222,25263
1223,27173
1224,24815
1225,24386
1226,25354
1227,25163
1228,24752
1229,27815
1230,25745
1231,25622
1232,25183
1233,24868
1234,24619
1235,27374
1236,23481
1237,23872
1238,25221
1239,24032
1240,24842
1241,27459
1242,24714
1243,25773
1244,23602
1245,25870
1246,26246
1247,27956
1248,24439
1249,23446
1250,25541
1251,26499
1252,27073
1253,27508
1254,24717
1255,24544
1256,24514
1257,24655
1258,24780
1259,27163
1260,23927
1261,25517
1262,25747
1263,25373
1264,24003
1265,24967
1266,24913
1267,25627
1268,24314
1269,26198
1270,25027
1271,24486
1272,25972
1273,25178
1274,25206
1275,25925
1276,24156
1277,24511
1278,25273
1279,25213
1280,24421
1281,26035
1282,28351
1283,24724
1284,26211
1285,24329
1286,25015
1287,24990
1288,25649
1289,25998
1290,24369
1291,23843
1292,24785
1293,24820
1294,23381
1295,27161
1296,25486
1297,24935
1298,26198
1299,25629
1300,24655
1301,25955
1302,25206
1303,26298
1304,26221
1305,24199
1306,24647
1307,23893
1308,25159
1309,26293
1310,25336
1311,27176
1312,24680
1313,24391
1314,25940
1315,24737
1316,25462
1317,23602
1318,27248
1319,24594
1320,24452
1321,26081
1322,26163
1323,23869
1324,25512
1325,24945
1326,23399
1327,24925
1328,24905
1329,25765
1330,24133
1331,24549
1332,24226
1333,24709
1334,25018
1335,26128
1336,27939
1337,24655
1338,24860
1339,24474
1340,24730
1341,24814
1342,25331
1343,25933
1344,27093
1345,25419
1346,25650
1347,24847
1348,25030
1349,24499
1350,25532
1351,24657
1352,24725
1353,25166
1354,24932
1355,24079
1356,25346
1357,25266
1358,25587
1359,24326
1360,24657
1361,25898
1362,25023
1363,28819
1364,25103
1365,28930
1366,24870
1367,24552
1368,24672
1369,28035
1370,25522
1371,24462
1372,26802
1373,24161
1374,24822
1375,26191
1376,24870
1377,23941
1378,25491
1379,25241
1380,25609
1381,26539
1382,25717
1383,24201
1384,24398
1385,26336
1386,24835
1387,27800
1388,24852
1389,24654
1390,23747
1391,25794
1392,24878
1393,26900
1394,24978
1395,24634
1396,24754
1397,23978
1398,24920
1399,27210
1400,24810
1401,27639
1402,27752
1403,26261
1404,24720
1405,26319
1406,26336
1407,26224
1408,25532
1409,25243
1410,25158
1411,25086
1412,25090
1413,24809
1414,23647
1415,23853
1416,24514
1417,25815
1418,24852
1419,24476
1420,25126
1421,25754
1422,25003
1423,31053
1424,24544
1425,23407
1426,24570
1427,24762
1428,25421
1429,28108
1430,23897
1431,29388
1432,24797
1433,24284
1434,24514
1435,27797
1436,26371
1437,25509
1438,25787
1439,24625
1440,23926
1441,28128
1442,25975
1443,23993
1444,24165
1445,25432
1446,24825
1447,26378
1448,25214
1449,25161
1450,24980
1451,24847
1452,25484
1453,27529
1454,25702
1455,24745
1456,24432
1457,24113
1458,24466
1459,31087
1460,25890
1461,25472
1462,24750
1463,25107
1464,24381
1465,25594
1466,25366
1467,26245
1468,24808
1469,24516
1470,24782
1471,26324
1472,24624
1473,25792
1474,24336
1475,24637
1476,25118
1477,25559
1478,24594
1479,24634
1480,25304
1481,26173
1482,24223
1483,24962
1484,25853
1485,24452
1486,26309
1487,25093
1488,24614
1489,25050
1490,24188
1491,25216
1492,25173
1493,25235
1494,26288
1495,28739
1496,25209
1497,23960
1498,25063
1499,25419
1500,24408
1501,26120
1502,24151
1503,24960
1504,25153
1505,26454
1506,24406
1507,25381
1508,24559
1509,24384
1510,25311
1511,26797
1512,25449
1513,24439
1514,23938
1515,28308
1516,24915
1517,24080
1518,24589
1519,24646
1520,25204
1521,25231
1522,27368
1523,24423
1524,24191
1525,24797
1526,28516
1527,24857
1528,23840
1529,23893
1530,24845
1531,26644
1532,28800
1533,24812
1534,25773
1535,24833
1536,25446
1537,26324
1538,27454
1539,25051
1540,24905
1541,25529
1542,26268
1543,24001
1544,29191
1545,24429
1546,23747
1547,25068
1548,25209
1549,25747
1550,28927
1551,24773
1552,28331
1553,24983
1554,24810
1555,24817
1556,28063
1557,25882
1558,27280
1559,27637
1560,24697
1561,24203
1562,27596
1563,25780
1564,24201
1565,25607
1566,25268
1567,25196
1568,26449
1569,25494
1570,24581
1571,24392
1572,25096
1573,25787
1574,27797
1575,24444
1576,24020
1577,23624
1578,24763
1579,24692
1580,27356
1581,24991
1582,24164
1583,25800
1584,25669
1585,24053
1586,27128
1587,25120
1588,24326
1589,24817
1590,24867
1591,25183
1592,27872
1593,25196
1594,24111
1595,25950
1596,25409
1597,24799
1598,28799
1599,25504
1600,25005
1601,25991
1602,26499
1603,24371
1604,28259
1605,25333
1606,25113
1607,24632
1608,25762
1609,25381
1610,28223
1611,25762
1612,24777
1613,23404
1614,28671
1615,26276
1616,27995
1617,24379
1618,24985
1619,25136
1620,25890
1621,26156
1622,24424
1623,25549
1624,24667
1625,25458
1626,23853
1627,24932
1628,25332
1629,25634
1630,24186
1631,25539
1632,24724
1633,25506
1634,23575
1635,25436
1636,24193
1637,24394
1638,26000
1639,25491
1640,23973
1641,24880
1642,24930
1643,25093
1644,25905
1645,24298
1646,24472
1647,24444
1648,25551
1649,25915
1650,28120
1651,27659
1652,24562
1653,24587
1654,25692
1655,24782
1656,25890
1657,25574
1658,24339
1659,26288
1660,25056
1661,26640
1662,25860
1663,25246
1664,25556
1665,27622
1666,24444
1667,26128
1668,25494
1669,24196
1670,25469
1671,26900
1672,25777
1673,26307
1674,24587
1675,24501
1676,24722
1677,25471
1678,24624
1679,25156
1680,27817
1681,24353
1682,24712
1683,24396
1684,24745
1685,25436
1686,23773
1687,27306
1688,26471
1689,25680
1690,27517
1691,25366
1692,24724
1693,25529
1694,25907
1695,25176
1696,24757
1697,25557
1698,24782
1699,24531
1700,25097
1701,25443
1702,31732
1703,24579
1704,24329
1705,25296
1706,24512
1707,24960
1708,28789
1709,24945
1710,25442
1711,25196
1712,23579
1713,25200
1714,27564
1715,25274
1716,24857
1717,24847
1718,25785
1719,23923
1720,28707
1721,25003
1722,24825
1723,25141
1724,27238
1725,24336
1726,28346
1727,24750
1728,24635
1729,25957
1730,25647
1731,25374
1732,28461
1733,25211
1734,25174
1735,24913
1736,25809
1737,25477
1738,27762
1739,25937
1740,25532
1741,25023
1742,25622
1743,24735
1744,24351
1745,27414
1746,26248
1747,24679
1748,24782
1749,26068
1750,24995
1751,23794
1752,25364
1753,25752
1754,24545
1755,23928
1756,25361
1757,25802
1758,25381
1759,25908
1760,24782
1761,23622
1762,26514
1763,24426
1764,24825
1765,25913
1766,25100
1767,24722
1768,24837
1769,25639
1770,24221
1771,25527
1772,24474
1773,26907
1774,24657
1775,24515
1776,25213
1777,25900
1778,24205
1779,24243
1780,24732
1781,27326
1782,29296
1783,25930
1784,23675
1785,25018
1786,26928
1787,27020
1788,26244
1789,25818
1790,24610
1791,25997
1792,25041
1793,27123
1794,25224
1795,24607
1796,24677
1797,25221
1798,24013
1799,27511
1800,25018
1801,24987
1802,25629
1803,27326
1804,24800
1805,27869
1806,25168
1807,24717
1808,23808
1809,24512
1810,25436
1811,25098
1812,25324
1813,25216
1814,24223
1815,24346
1816,25885
1817,25256
1818,25289
1819,25777
1820,24206
1821,25135
1822,25303
1823,28266
1824,25439
1825,24762
1826,24971
1827,25349
1828,25118
1829,28872
1830,28393
1831,24860
1832,24225
1833,25061
1834,25973
1835,30717
1836,25919
1837,24975
1838,24456
1839,24780
1840,25584
1841,25549
1842,25456
1843,24795
1844,24174
1845,25672
1846,25779
1847,25228
1848,24591
1849,24472
1850,25564
1851,27584
1852,25655
1853,24987
1854,27837
1855,26541
1856,23765
1857,23973
1858,25146
1859,24125
1860,27927
1861,25554
1862,24091
1863,24865
1864,24728
1865,24980
1866,28442
1867,23664
1868,25243
1869,24925
1870,25717
1871,25542
1872,27216
1873,25878
1874,24376
1875,24890
1876,24341
1877,29173
1878,24163
1879,23928
1880,24575
1881,24900
1882,25038
1883,24547
1884,27238
1885,25391
1886,24882
1887,24779
1888,24833
1889,25694
1890,28667
1891,24050
1892,24574
1893,25514
1894,25714
1895,26211
1896,24692
1897,24930
1898,25537
1899,24634
1900,25447
1901,24747
1902,25399
1903,25050
1904,25136
1905,25366
1906,24947
1907,24394
1908,24675
1909,25025
1910,25542
1911,28038
1912,25631
1913,24309
1914,25291
1915,24920
1916,25153
1917,25762
1918,25379
1919,24873
1920,25248
1921,25494
1922,24346
1923,25895
1924,25258
1925,25037
1926,25549
1927,27810
1928,24458
1929,24441
1930,25091
1931,25271
1932,27206
1933,24847
1934,23803
1935,24805
1936,24717
1937,23525
1938,25932
1939,23765
1940,25599
1941,24680
1942,23622
1943,25599
1944,25474
1945,24602
1946,28135
1947,25028
1948,25667
1949,24295
1950,25324
1951,24893
1952,26474
1953,25561
1954,24194
1955,23827
1956,24524
1957,24932
1958,24436
1959,25998
1960,24449
1961,25033
1962,25546
1963,25223
1964,25778
1965,24937
1966,25857
1967,25447
1968,25311
1969,28890
1970,24729
1971,25221
1972,25419
1973,24951
1974,25624
1975,27351
1976,25454
1977,25101
1978,25377
1979,23965
1980,23943
1981,25502
1982,24910
1983,24670
1984,25011
1985,26015
1986,25018
1987,25594
1988,24446
1989,25008
1990,25597
1991,24348
1992,25604
1993,25802
1994,24996
1995,25341
1996,27439
1997,24785
1998,26065
1999,24807
2000,24063
2001,27642
2002,24612
2003,24669
2004,24782
2005,25108
2006,23640
2007,24351
2008,23436
2009,23412
2010,25591
2011,24274
2012,25139
2013,24547
2014,25479
2015,25281
2016,25426
2017,25444
2018,27854
2019,25426
2020,25897
2021,24755
2022,27717
2023,24607
2024,25720
2025,28431
2026,25319
2027,25376
2028,24506
2029,25645
2030,23792
2031,27790
2032,25206
2033,24476
2034,24218
2035,25557
2036,26076
2037,28246
2038,25652
2039,24433
2040,25451
2041,24998
2042,24664
2043,26880
2044,25491
2045,25158
2046,24602
2047,24925
2048,25797
2049,24461
2050,25158
2051,25461
2052,24993
2053,25772
2054,24078
2055,25441
2056,24795
2057,24713
2058,25424
2059,27943
2060,24607
2061,27529
2062,25228
2063,24976
2064,27213
2065,26208
2066,24514
2067,28775
2068,26058
2069,25071
2070,24660
2071,24537
2072,25692
2073,27766
2074,25058
2075,25659
2076,24474
2077,25421
2078,24793
2079,26985
2080,25326
2081,23983
2082,25413
2083,26050
2084,25294
2085,28255
2086,25409
2087,25649
2088,24724
2089,24779
2090,25597
2091,26276
2092,24975
2093,25263
2094,25226
2095,23669
2096,25136
2097,26381
2098,25899
2099,24805
2100,24717
2101,25837
2102,24352
2103,27153
2104,24612
2105,25130
2106,25311
2107,24063
2108,25655
2109,25569
2110,24737
2111,25276
2112,24281
2113,25025
2114,24910
2115,26419
2116,24910
2117,25489
2118,23965
2119,25464
2120,24459
2121,25837
2122,25544
2123,25927
2124,24798
2125,24462
2126,24958
2127,24747
2128,27744
2129,24870
2130,26018
2131,26245
2132,25847
2133,27546
2134,24629
2135,24556
2136,26216
2137,24905
2138,24855
2139,24346
2140,24346
2141,25564
2142,25669
2143,24950
2144,25609
2145,28864
2146,24887
2147,25203
2148,24853
2149,28258
2150,25920
2151,27697
2152,25917
2153,25196
2154,27473
2155,24542
2156,24547
2157,27627
2158,25542
2159,24893
2160,24678
2161,25125
2162,24852
2163,27611
2164,25156
2165,24908
2166,24341
2167,24482
2168,24742
2169,24900
2170,24484
2171,24323
2172,25133
2173,24759
2174,25579
2175,24531
2176,26737
2177,25748
2178,24311
2179,24750
2180,24323
2181,24086
2182,23965
2183,24958
2184,24326
2185,25907
2186,24740
2187,25474
2188,25105
2189,25100
2190,25595
2191,25254
2192,25567
2193,25554
2194,25707
2195,25311
2196,25807
2197,24655
2198,25998
2199,24850
2200,24945
2201,27642
2202,26020
2203,24619
2204,24790
2205,25827
2206,28541
2207,24589
2208,24832
2209,24797
2210,25539
2211,25244
2212,26329
2213,23930
2214,24261
2215,25481
2216,25349
2217,24429
2218,24519
2219,24908
2220,24353
2221,25065
2222,25181
2223,24346
2224,25897
2225,28110
2226,25404
2227,26868
2228,24903
2229,23562
2230,24266
2231,28496
2232,25418
2233,25604
2234,24429
2235,25451
2236,24556
2237,26920
2238,25665
2239,25697
2240,25140
2241,25537
2242,24892
2243,26858
2244,24506
2245,25382
2246,25739
2247,24908
2248,25559
2249,26025
2250,25196
2251,25457
2252,24283
2253,25319
2254,24254
2255,23947
2256,25118
2257,24659
2258,24166
2259,26183
2260,25574
2261,28218
2262,26003
2263,23597
2264,25875
2265,23382
2266,25271
2267,29130
2268,25597
2269,25740
2270,25219
2271,24418
2272,25827
2273,28065
2274,25266
2275,27175
2276,24649
2277,25995
2278,24755
2279,28567
2280,28519
2281,25544
2282,23412
2283,24664
2284,24963
2285,30140
2286,25649
2287,24116
2288,24531
2289,25582
2290,25326
2291,26201
2292,24226
2293,24081
2294,24717
2295,23632
2296,24779
2297,24399
2298,25732
2299,26145
2300,24630
2301,25273
2302,24346
2303,28724
2304,24609
2305,23537
2306,23847
2307,26361
2308,25186
2309,27782
2310,24492
2311,25607
2312,25893
2313,24234
2314,23850
2315,27888
2316,25186
2317,28013
2318,24188
2319,25215
2320,25088
2321,26885
2322,24965
2323,25961
2324,24456
2325,25231
2326,26309
2327,26607
2328,24686
2329,24371
2330,23840
2331,24739
2332,24967
2333,24502
2334,24286
2335,25384
2336,24669
2337,24925
2338,23898
2339,25421
2340,27263
2341,24750
2342,24963
2343,25351
2344,24163
2345,25467
2346,25828
2347,24955
2348,25376
2349,27513
2350,24599
2351,25013
2352,25133
2353,24983
2354,24065
2355,24309
2356,25827
2357,25201
2358,24915
2359,25129
2360,24228
2361,26731
2362,25456
2363,24897
2364,25532
2365,26687
2366,26474
2367,25053
2368,25118
2369,27913
2370,25992
2371,25770
2372,24712
2373,25672
2374,24968
2375,26419
2376,23865
2377,25224
2378,24645
2379,24980
2380,25940
2381,24396
2382,24459
2383,27687
2384,24938
2385,25341
2386,24268
2387,25431
2388,25278
2389,27441
2390,28183
2391,24589
2392,23559
2393,25108
2394,24629
2395,26965
2396,25630
2397,25622
2398,24466
2399,25288
2400,25136
2401,25847
2402,24384
2403,25381
2404,25171
2405,25018
2406,25609
2407,25010
2408,25409
2409,24053
2410,23652
2411,25190
2412,24452
2413,25850
2414,24875
2415,24905
2416,27419
2417,26261
2418,24735
2419,27183
2420,26858
2421,25090
2422,24865
2423,24451
2424,25434
2425,27809
2426,24514
2427,25903
2428,24612
2429,25394
2430,25825
2431,26702
2432,25318
2433,25672
2434,25572
2435,25010
2436,24785
2437,27932
2438,28319
2439,26484
2440,23845
2441,25043
2442,24514
2443,27454
2444,25960
2445,25531
2446,24371
2447,25185
2448,24943
2449,27822
2450,25694
2451,25381
2452,23933
2453,25126
2454,24835
2455,28461
2456,24604
2457,24918
2458,24211
2459,27220
2460,25855
2461,24045
2462,25181
2463,24910
2464,25534
2465,24590
2466,25437
2467,27145
2468,23702
2469,25331
2470,25564
2471,24860
2472,25143
2473,27965
2474,25396
2475,25832
2476,23441
2477,25773
2478,24817
2479,28759
2480,25263
2481,24224
2482,23727
2483,24557
2484,25102
2485,28659
2486,27306
2487,24471
2488,24501
2489,25043
2490,24369
2491,27732
2492,24531
2493,24763
2494,24940
2495,25008
2496,24650
2497,24983
2498,27915
2499,24870
